source_file,total_time,qubit_caps,env_type,runs,allocator,scenario,scenario_cat,base_frames,frame_step,cap_type,scale,capacity,experiment,winner,frames,model,reward,regret,avg_reward,model_avg_eff,eff_pct,gap_pct,retries,failures,misses_thrs,scenario_winner,scen_winner_eff,scen_winner_reward,scen_winner_gap
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,1,GNeuralUCB,4000,ORACLE,1601.938816247571,0.0,0.40048470406189274,,,,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,1,GNeuralUCB,4000,GNEURALUCB,1337.785978813209,231.04554693792812,0.3344464947033023,84.53044159725658,83.51042906537958,16.489570934620417,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,1,GNeuralUCB,4000,EXPNEURALUCB,1228.0171095739483,352.2491681965902,0.30700427739348707,79.30907872359175,76.6581780227095,23.341821977290493,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,1,GNeuralUCB,4000,CPURSUITNEURALUCB,1333.6566144168953,237.35414919567182,0.33341415360422383,84.63774104018285,83.25265614955833,16.747343850441666,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,1,GNeuralUCB,4000,ICPURSUITNEURALUCB,1327.1624621774463,238.36351596795146,0.33179061554436157,84.65720065806408,82.84726287401108,17.15273712598892,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,2,GNeuralUCB,6000,ORACLE,2316.4138302852684,0.0,0.3860689717142114,,,,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,2,GNeuralUCB,6000,GNEURALUCB,1964.6660404333768,299.31479943284944,0.32744434007222945,84.53044159725658,84.81498490239227,15.185015097607732,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,2,GNeuralUCB,6000,EXPNEURALUCB,1860.7800763089213,420.91263146943004,0.31013001271815355,79.30907872359175,80.33020922171599,19.66979077828401,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,2,GNeuralUCB,6000,CPURSUITNEURALUCB,1957.3498767972294,309.53142138047525,0.3262249794662049,84.63774104018285,84.49914480765209,15.500855192347913,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,2,GNeuralUCB,6000,ICPURSUITNEURALUCB,1962.0189320709258,302.11261125157466,0.3270031553451543,84.65720065806408,84.7007087602003,15.2992912397997,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,3,CPursuitNeuralUCB,8000,ORACLE,3245.718758858953,0.0,0.40571484485736914,,,,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,3,CPursuitNeuralUCB,8000,GNEURALUCB,2743.165509735178,446.1397742091796,0.3428956887168973,84.53044159725658,84.5164265156341,15.483573484365905,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,3,CPursuitNeuralUCB,8000,EXPNEURALUCB,2712.9678901179905,485.53331682582194,0.3391209862647488,79.30907872359175,83.58604339064011,16.413956609359886,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,3,CPursuitNeuralUCB,8000,CPURSUITNEURALUCB,2784.0341171294353,378.30654801846674,0.3480042646411794,84.63774104018285,85.77558081798112,14.224419182018877,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,3,CPursuitNeuralUCB,8000,ICPURSUITNEURALUCB,2762.450687487632,415.9606198414676,0.345306335935954,84.65720065806408,85.11059930709412,14.88940069290588,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,4,iCPursuitNeuralUCB,10000,ORACLE,4113.485618949749,0.0,0.4113485618949749,,,,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
MultiRunEvaluator_4000-Default_All_All-4000_2000_5_S1T_paper2.pkl,0.06932306289672852,"(5, 5, 5, 4, 4, 4, 4, 4)",stochastic,5,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,12000.0,4,iCPursuitNeuralUCB,10000,GNEURALUCB,3440.935635542725,595.4005944706155,0.3440935635542725,84.53044159725658,83.65011949212214,16.349880507877856,0,0,0,iCPursuitNeuralUCB,84.65720065806408,2764.322221734031,15.342799341935919
