paper,config_key,source_file,total_time,qubit_caps,env_type,runs,allocator,scenario,scenario_cat,base_frames,frame_step,cap_type,scale,capacity,experiment,winner,frames,model,reward,regret,avg_reward,model_avg_eff,eff_pct,gap_pct,retries,failures,misses_thrs,scenario_winner,scen_winner_eff,scen_winner_reward,scen_winner_gap
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1.0,8000.0,3,CPursuitNeuralUCB,8000,GNEURALUCB,3413.13643247613,3640.1625422435686,0.4266420540595162,47.0405535079361,48.3906388302675,51.6093611697325,0,0,3,GNeuralUCB,47.0405535079361,2511.854145945729,52.9594464920639
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1.0,8000.0,3,CPursuitNeuralUCB,8000,EXPNEURALUCB,3321.6007655146973,3731.698209205048,0.4152000956893371,46.86477145277245,47.09286785402648,52.90713214597352,0,0,3,GNeuralUCB,47.0405535079361,2511.854145945729,52.9594464920639
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1.0,8000.0,3,CPursuitNeuralUCB,8000,CPURSUITNEURALUCB,3564.972498529168,3488.32647619057,0.4456215623161459,47.01396055944543,50.5433345631043,49.4566654368957,0,0,3,GNeuralUCB,47.0405535079361,2511.854145945729,52.9594464920639
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1.0,8000.0,3,CPursuitNeuralUCB,8000,ICPURSUITNEURALUCB,3297.750375920234,3755.5485987994944,0.4122187969900293,46.35599205238199,46.75472268706357,53.24527731293643,0,0,3,GNeuralUCB,47.0405535079361,2511.854145945729,52.9594464920639
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,1,EXPNeuralUCB,4000,ORACLE,3524.861899267729,0.0,0.8812154748169322,,,,0,0,0,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,1,EXPNeuralUCB,4000,GNEURALUCB,1551.8549582663345,1818.187886811824,0.3879637395665836,44.14523358025332,44.02597896356518,55.97402103643482,0,0,3,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,1,EXPNeuralUCB,4000,EXPNEURALUCB,1686.176011554888,1680.8514676724249,0.421544002888722,44.84808054313476,47.83665459078502,52.16334540921498,0,0,3,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,1,EXPNeuralUCB,4000,CPURSUITNEURALUCB,1560.7163999618854,1809.028347563731,0.3901790999904713,44.64286621356958,44.277377229619006,55.722622770380994,0,0,3,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,1,EXPNeuralUCB,4000,ICPURSUITNEURALUCB,1507.974958479001,1868.275691494064,0.3769937396197502,43.37231084683804,42.781107503595386,57.21889249640461,0,0,3,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,2,CPursuitNeuralUCB,6000,ORACLE,5286.353913742434,0.0,0.881058985623739,,,,0,0,0,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
