paper,config_key,source_file,total_time,qubit_caps,env_type,runs,allocator,scenario,scenario_cat,base_frames,frame_step,cap_type,scale,capacity,experiment,winner,frames,model,reward,regret,avg_reward,model_avg_eff,eff_pct,gap_pct,retries,failures,misses_thrs,scenario_winner,scen_winner_eff,scen_winner_reward,scen_winner_gap
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,ORACLE,72000.0,0.0,9.0,,,,0,0,0,iCPursuitNeuralUCB,100.0,54000.0,0.0
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,GNEURALUCB,64000.0,8000.0,8.0,88.88888888888887,88.88888888888889,11.111111111111114,0,0,0,iCPursuitNeuralUCB,100.0,54000.0,0.0
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,EXPNEURALUCB,63704.0,8296.0,7.963,90.975,88.47777777777777,11.522222222222226,0,0,0,iCPursuitNeuralUCB,100.0,54000.0,0.0
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,CPURSUITNEURALUCB,64000.0,8000.0,8.0,88.88888888888887,88.88888888888889,11.111111111111114,0,0,0,iCPursuitNeuralUCB,100.0,54000.0,0.0
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,ICPURSUITNEURALUCB,72000.0,0.0,9.0,100.0,100.0,0.0,0,0,0,iCPursuitNeuralUCB,100.0,54000.0,0.0
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,ORACLE,35757.0,0.0,8.93925,,,,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,GNEURALUCB,30051.0,5054.0,7.51275,83.60145439081653,84.04228542662975,15.957714573370254,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,EXPNEURALUCB,27065.0,8270.0,6.76625,79.27539887815294,75.69147299829405,24.308527001705954,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,CPURSUITNEURALUCB,30051.0,5054.0,7.51275,83.60145439081653,84.04228542662975,15.957714573370254,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,ICPURSUITNEURALUCB,33822.0,0.0,8.4555,94.41322330391604,94.58847218726405,5.411527812735969,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,2,iCPursuitNeuralUCB,6000,ORACLE,53617.0,0.0,8.936166666666667,,,,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,2,iCPursuitNeuralUCB,6000,GNEURALUCB,44461.0,8177.0,7.410166666666667,83.60145439081653,82.92332655687562,17.076673443124378,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,2,iCPursuitNeuralUCB,6000,EXPNEURALUCB,40681.0,12193.0,6.780166666666666,79.27539887815294,75.87332375925546,24.126676240744544,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,2,iCPursuitNeuralUCB,6000,CPURSUITNEURALUCB,44461.0,8177.0,7.410166666666667,83.60145439081653,82.92332655687562,17.076673443124378,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,2,iCPursuitNeuralUCB,6000,ICPURSUITNEURALUCB,50553.0,0.0,8.4255,94.41322330391604,94.28539455769624,5.71460544230375,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,ORACLE,71492.0,0.0,8.9365,,,,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,GNEURALUCB,59938.0,10249.0,7.49225,83.60145439081653,83.83875118894422,16.161248811055785,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,EXPNEURALUCB,61670.0,7958.0,7.70875,79.27539887815294,86.26139987690931,13.738600123090691,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,CPURSUITNEURALUCB,59938.0,10249.0,7.49225,83.60145439081653,83.83875118894422,16.161248811055785,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,ICPURSUITNEURALUCB,67464.0,0.0,8.433,94.41322330391604,94.36580316678788,5.634196833212116,0,0,0,iCPursuitNeuralUCB,94.41322330391604,50613.0,5.586776696083945
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,1,GNeuralUCB,4000,ORACLE,31758.0,0.0,7.9395,,,,0,0,0,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,1,GNeuralUCB,4000,GNEURALUCB,18238.0,4530.0,4.5595,56.20528611703906,57.42804962529127,42.571950374708734,0,0,3,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,1,GNeuralUCB,4000,EXPNEURALUCB,15197.0,8369.0,3.79925,50.47486157091193,47.85250960387934,52.14749039612066,0,0,3,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,1,GNeuralUCB,4000,CPURSUITNEURALUCB,18238.0,4530.0,4.5595,56.20528611703906,57.42804962529127,42.571950374708734,0,0,3,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,1,GNeuralUCB,4000,ICPURSUITNEURALUCB,16208.0,7808.0,4.052,53.95635674181216,51.03595944328988,48.96404055671012,0,0,3,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,2,iCPursuitNeuralUCB,6000,ORACLE,47315.0,0.0,7.885833333333333,,,,0,0,0,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,2,iCPursuitNeuralUCB,6000,GNEURALUCB,26416.0,9788.0,4.402666666666667,56.20528611703906,55.83007502906055,44.16992497093945,0,0,3,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,2,iCPursuitNeuralUCB,6000,EXPNEURALUCB,24853.0,8091.0,4.142166666666666,50.47486157091193,52.52668287012576,47.473317129874246,0,0,3,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,2,iCPursuitNeuralUCB,6000,CPURSUITNEURALUCB,26416.0,9788.0,4.402666666666667,56.20528611703906,55.83007502906055,44.16992497093945,0,0,3,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,2,iCPursuitNeuralUCB,6000,ICPURSUITNEURALUCB,26442.0,0.0,4.407,53.95635674181216,55.88502589030963,44.11497410969037,0,0,3,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,ORACLE,63469.0,0.0,7.933625,,,,0,0,0,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,GNEURALUCB,35135.0,15175.0,4.391875,56.20528611703906,55.35773369676535,44.64226630323465,0,0,3,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,EXPNEURALUCB,32398.0,13086.0,4.04975,50.47486157091193,51.04539223873071,48.95460776126929,0,0,3,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,CPURSUITNEURALUCB,35135.0,15175.0,4.391875,56.20528611703906,55.35773369676535,44.64226630323465,0,0,3,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,ICPURSUITNEURALUCB,34875.0,0.0,4.359375,53.95635674181216,54.94808489183696,45.05191510816304,0,0,3,GNeuralUCB,56.20528611703906,26596.33333333333,43.79471388296094
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,ORACLE,34835.0,0.0,8.70875,,,,0,0,0,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,GNEURALUCB,24237.0,6758.0,6.05925,68.89097654728187,69.57657528347926,30.423424716520746,0,0,0,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,EXPNEURALUCB,24248.0,7507.0,6.062,70.53785092372806,69.60815271996556,30.39184728003444,0,0,0,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,CPURSUITNEURALUCB,24237.0,6758.0,6.05925,68.89097654728187,69.57657528347926,30.423424716520746,0,0,0,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,ICPURSUITNEURALUCB,26775.0,0.0,6.69375,71.0597548902444,76.86235108368021,23.13764891631979,0,0,0,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,2,EXPNeuralUCB,6000,ORACLE,52298.0,0.0,8.716333333333333,,,,0,0,0,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,2,EXPNeuralUCB,6000,GNEURALUCB,35290.0,8191.0,5.881666666666667,68.89097654728187,67.47867987303529,32.52132012696471,0,0,0,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,2,EXPNeuralUCB,6000,EXPNEURALUCB,38991.0,9044.0,6.4985,70.53785092372806,74.55543233010823,25.444567669891768,0,0,0,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,2,EXPNeuralUCB,6000,CPURSUITNEURALUCB,35290.0,8191.0,5.881666666666667,68.89097654728187,67.47867987303529,32.52132012696471,0,0,0,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,2,EXPNeuralUCB,6000,ICPURSUITNEURALUCB,35920.0,8.0,5.986666666666666,71.0597548902444,68.68331484951624,31.316685150483764,0,0,3,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,ORACLE,69705.0,0.0,8.713125,,,,0,0,0,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,GNEURALUCB,48527.0,9869.0,6.065875,68.89097654728187,69.61767448533104,30.382325514668963,0,0,0,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,EXPNEURALUCB,47016.0,10674.0,5.877,70.53785092372806,67.4499677211104,32.5500322788896,0,0,0,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,CPURSUITNEURALUCB,48527.0,9869.0,6.065875,68.89097654728187,69.61767448533104,30.382325514668963,0,0,0,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,ICPURSUITNEURALUCB,47144.0,12696.0,5.893,71.0597548902444,67.63359873753676,32.36640126246324,0,0,3,iCPursuitNeuralUCB,71.0597548902444,36613.0,28.9402451097556
paper7,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper7.pkl,0.0299983024597167,"(9, 9, 9, 8)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,ORACLE,34855.0,0.0,8.71375,,,,0,0,0,iCPursuitNeuralUCB,74.84807689782768,39081.66666666666,25.15192310217232
