paper,config_key,source_file,total_time,qubit_caps,env_type,runs,allocator,scenario,scenario_cat,base_frames,frame_step,cap_type,scale,capacity,experiment,winner,frames,model,reward,regret,avg_reward,model_avg_eff,eff_pct,gap_pct,retries,failures,misses_thrs,scenario_winner,scen_winner_eff,scen_winner_reward,scen_winner_gap,paper_id,num_nodes,num_edges,num_paths,phys_p_init,phys_f_attenuation,phys_p_BSM,phys_p_GateErrors,phys_p_depol,phys_fusion_prob,phys_entanglement_prob,phys_noise_topology,phys_fid_noise_model,phys_fid_memory_model,phys_fid_gate_error_rate,keyattr_actk_type,keyattr_allocator,keyattr_attack,keyattr_entanglement_success_factor,keyattr_env_type,keyattr_external_contexts,keyattr_external_rewards,keyattr_external_topology,keyattr_fidelity_calculator,keyattr_frame_length,keyattr_noise_model,keyattr_qubit_capacities,keyattr_noise_model_data,keyattr_fidelity_calculator_data
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(9, 2, 2, 7, 4, 4, 6, 4, 5, 4, 6, 5, 7, 2, 8)",stochastic,5,Random,MARKOV,Structured (Markov Chain Based),50,50,T,2.0,500.0,4,iCPursuitNeuralUCB,200,ICPURSUITNEURALUCB,918.0,0.0,4.59,50.31670065604728,52.7283170591614,47.2716829408386,0,0,3,GNeuralUCB,51.77483876272133,674.6,48.22516123727867,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(9, 2, 2, 7, 4, 4, 6, 4, 5, 4, 6, 5, 7, 2, 8)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(9, 2, 2, 7, 4, 4, 6, 4, 5, 4, 6, 5, 7, 2, 8)",stochastic,5,Random,MARKOV,Structured (Markov Chain Based),50,50,T,2.0,500.0,5,GNeuralUCB,250,ORACLE,2185.0,0.0,8.74,0.0,,,0,0,0,GNeuralUCB,51.77483876272133,674.6,48.22516123727867,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(9, 2, 2, 7, 4, 4, 6, 4, 5, 4, 6, 5, 7, 2, 8)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(9, 2, 2, 7, 4, 4, 6, 4, 5, 4, 6, 5, 7, 2, 8)",stochastic,5,Random,MARKOV,Structured (Markov Chain Based),50,50,T,2.0,500.0,5,GNeuralUCB,250,GNEURALUCB,1150.0,453.0,4.6,51.77483876272133,52.63157894736842,47.36842105263158,0,0,3,GNeuralUCB,51.77483876272133,674.6,48.22516123727867,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(9, 2, 2, 7, 4, 4, 6, 4, 5, 4, 6, 5, 7, 2, 8)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(9, 2, 2, 7, 4, 4, 6, 4, 5, 4, 6, 5, 7, 2, 8)",stochastic,5,Random,MARKOV,Structured (Markov Chain Based),50,50,T,2.0,500.0,5,GNeuralUCB,250,EXPNEURALUCB,1028.0,480.0,4.112,42.00532157376145,47.04805491990847,52.951945080091534,0,0,3,GNeuralUCB,51.77483876272133,674.6,48.22516123727867,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(9, 2, 2, 7, 4, 4, 6, 4, 5, 4, 6, 5, 7, 2, 8)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(9, 2, 2, 7, 4, 4, 6, 4, 5, 4, 6, 5, 7, 2, 8)",stochastic,5,Random,MARKOV,Structured (Markov Chain Based),50,50,T,2.0,500.0,5,GNeuralUCB,250,CPURSUITNEURALUCB,1150.0,453.0,4.6,51.77483876272133,52.63157894736842,47.36842105263158,0,0,3,GNeuralUCB,51.77483876272133,674.6,48.22516123727867,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(9, 2, 2, 7, 4, 4, 6, 4, 5, 4, 6, 5, 7, 2, 8)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(9, 2, 2, 7, 4, 4, 6, 4, 5, 4, 6, 5, 7, 2, 8)",stochastic,5,Random,MARKOV,Structured (Markov Chain Based),50,50,T,2.0,500.0,5,GNeuralUCB,250,ICPURSUITNEURALUCB,1071.0,0.0,4.284,50.31670065604728,49.01601830663616,50.983981693363845,0,0,3,GNeuralUCB,51.77483876272133,674.6,48.22516123727867,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(9, 2, 2, 7, 4, 4, 6, 4, 5, 4, 6, 5, 7, 2, 8)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",stochastic,5,Random,ADAPTIVE,Adaptive (Reactive Strategic),50,50,T,2.0,500.0,1,iCPursuitNeuralUCB,50,ORACLE,447.0,0.0,8.94,0.0,,,0,0,0,iCPursuitNeuralUCB,72.91827984599938,999.2,27.081720154000617,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",stochastic,5,Random,ADAPTIVE,Adaptive (Reactive Strategic),50,50,T,2.0,500.0,1,iCPursuitNeuralUCB,50,GNEURALUCB,271.0,147.0,5.42,67.24955409274773,60.62639821029083,39.37360178970917,0,0,0,iCPursuitNeuralUCB,72.91827984599938,999.2,27.081720154000617,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",stochastic,5,Random,ADAPTIVE,Adaptive (Reactive Strategic),50,50,T,2.0,500.0,1,iCPursuitNeuralUCB,50,EXPNEURALUCB,269.0,141.0,5.38,65.81214230022282,60.178970917225946,39.82102908277405,0,0,3,iCPursuitNeuralUCB,72.91827984599938,999.2,27.081720154000617,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",stochastic,5,Random,ADAPTIVE,Adaptive (Reactive Strategic),50,50,T,2.0,500.0,1,iCPursuitNeuralUCB,50,CPURSUITNEURALUCB,271.0,147.0,5.42,67.24955409274773,60.62639821029083,39.37360178970917,0,0,3,iCPursuitNeuralUCB,72.91827984599938,999.2,27.081720154000617,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",stochastic,5,Random,ADAPTIVE,Adaptive (Reactive Strategic),50,50,T,2.0,500.0,1,iCPursuitNeuralUCB,50,ICPURSUITNEURALUCB,280.0,154.0,5.6,72.91827984599938,62.639821029082775,37.360178970917225,0,0,3,iCPursuitNeuralUCB,72.91827984599938,999.2,27.081720154000617,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",stochastic,5,Random,ADAPTIVE,Adaptive (Reactive Strategic),50,50,T,2.0,500.0,2,iCPursuitNeuralUCB,100,ORACLE,895.0,0.0,8.95,0.0,,,0,0,0,iCPursuitNeuralUCB,72.91827984599938,999.2,27.081720154000617,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",stochastic,5,Random,ADAPTIVE,Adaptive (Reactive Strategic),50,50,T,2.0,500.0,2,iCPursuitNeuralUCB,100,GNEURALUCB,625.0,204.0,6.25,67.24955409274773,69.83240223463687,30.167597765363126,0,0,0,iCPursuitNeuralUCB,72.91827984599938,999.2,27.081720154000617,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",stochastic,5,Random,ADAPTIVE,Adaptive (Reactive Strategic),50,50,T,2.0,500.0,2,iCPursuitNeuralUCB,100,EXPNEURALUCB,555.0,264.0,5.55,65.81214230022282,62.01117318435754,37.98882681564246,0,0,3,iCPursuitNeuralUCB,72.91827984599938,999.2,27.081720154000617,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",stochastic,5,Random,ADAPTIVE,Adaptive (Reactive Strategic),50,50,T,2.0,500.0,2,iCPursuitNeuralUCB,100,CPURSUITNEURALUCB,625.0,204.0,6.25,67.24955409274773,69.83240223463687,30.167597765363126,0,0,0,iCPursuitNeuralUCB,72.91827984599938,999.2,27.081720154000617,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",stochastic,5,Random,ADAPTIVE,Adaptive (Reactive Strategic),50,50,T,2.0,500.0,2,iCPursuitNeuralUCB,100,ICPURSUITNEURALUCB,711.0,0.0,7.11,72.91827984599938,79.44134078212291,20.558659217877093,0,0,0,iCPursuitNeuralUCB,72.91827984599938,999.2,27.081720154000617,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",stochastic,5,Random,ADAPTIVE,Adaptive (Reactive Strategic),50,50,T,2.0,500.0,3,iCPursuitNeuralUCB,150,ORACLE,1337.0,0.0,8.913333333333334,0.0,,,0,0,0,iCPursuitNeuralUCB,72.91827984599938,999.2,27.081720154000617,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",,
paper7,50_50,MultiRunEvaluator_100-Random_All_All-50_50_5_S2T.pkl,13.28718900680542,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",stochastic,5,Random,ADAPTIVE,Adaptive (Reactive Strategic),50,50,T,2.0,500.0,3,iCPursuitNeuralUCB,150,GNEURALUCB,911.0,287.0,6.073333333333333,67.24955409274773,68.13762154076291,31.86237845923709,0,0,0,iCPursuitNeuralUCB,72.91827984599938,999.2,27.081720154000617,7.0,50.0,141.0,15.0,,,,,,,,,,,,,Random,,100.0,stochastic,"[[array([ 1., 15.,  1.])], [array([ 2., 13.,  2.])], [array([ 2., 11.,  2.])], [array([ 3. , 12.5,  3. ])], [array([ 3., 12.,  3.])], [array([ 1., 15.,  1.])], [array([ 2.        , 13.66666667,  2.        ])], [array([ 2., 12.,  2.])], [array([ 2.        , 12.66666667,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 14.33333333,  2.        ])], [array([ 2.        , 11.33333333,  2.        ])], [array([ 2.        , 10.66666667,  2.        ])], [array([2.        , 9.66666667, 2.        ])], [array([ 3. , 13.5,  3. ])]]","[[9.0], [8.0], [8.0], [7.0], [7.0], [9.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [8.0], [7.0]]",Graph with 50 nodes and 141 edges,,50.0,,"(5, 3, 2, 4, 8, 3, 2, 2, 5, 16, 4, 5, 9, 5, 2)",,
